timestamp,latitude,longitude,speed(m/s)
1577219520,-27.68926089,-51.13095805,7.160938
1577219521,-27.68931898,-51.13091171,7.721309
1577219522,-27.68937347,-51.13086428,7.585087
1577219523,-27.68942774,-51.13081881,7.6903605
1577219524,-27.68948167,-51.1307767,7.388989
1577219525,-27.68953168,-51.13073851,6.8445377
1577219526,-27.68957748,-51.13069707,6.479211
1577219527,-27.68961872,-51.13065474,6.1093073
1577219528,-27.68965961,-51.13061224,6.0247803
1577219529,-27.68970039,-51.13057195,6.0214252
1577219530,-27.68974174,-51.13053572,5.9086304
1577219531,-27.68978091,-51.13050221,5.4375134
1577219532,-27.68981755,-51.13047239,4.983511
1577219533,-27.68984538,-51.13045085,3.591069
1577219534,-27.68986879,-51.13043642,2.753179
1577219535,-27.68988546,-51.13042616,2.0555847
1577219536,-27.68990598,-51.13041482,2.5216215
1577219537,-27.68993661,-51.13039941,3.740979
1577219538,-27.6899724,-51.13038182,4.2624683
1577219539,-27.69001323,-51.13036175,4.9173584
1577219540,-27.69006021,-51.13033847,5.6642475
1577219541,-27.69011068,-51.13031402,6.063738
1577219542,-27.6901618,-51.13028741,6.2797112
1577219543,-27.69021378,-51.13025406,6.6262403
1577219544,-27.69027038,-51.13021901,7.182544
1577219545,-27.69033211,-51.13018579,7.579832
1577219546,-27.69039362,-51.13015406,7.5471573
1577219547,-27.6904537,-51.13012212,7.403812
1577219548,-27.69051249,-51.13008968,7.271007
1577219549,-27.69057094,-51.13005746,7.2590356
1577219550,-27.69063254,-51.13002397,7.6100845
1577219551,-27.6906961,-51.1299892,7.8394895
1577219552,-27.69075976,-51.12995646,7.7788744
1577219553,-27.69082,-51.12992699,7.304716
1577219554,-27.69087406,-51.12989838,6.6189446
1577219555,-27.69091864,-51.12987243,5.583399
1577219556,-27.69095181,-51.12983944,4.9354134
1577219557,-27.69097118,-51.12979677,4.728569
1577219558,-27.69097731,-51.12974484,5.129615
1577219559,-27.69096602,-51.12968823,5.6874504
1577219560,-27.69094541,-51.12962975,6.1774254
1577219561,-27.69092258,-51.1295648,6.898927
1577219562,-27.69089769,-51.12949409,7.484192
1577219563,-27.690873,-51.12941847,7.9068217
1577219564,-27.69085097,-51.12934229,7.886093
1577219565,-27.69082671,-51.12927005,7.5990124
1577219566,-27.6908026,-51.1291988,7.478524
1577219567,-27.69077893,-51.12912842,7.3839536
1577219568,-27.69075619,-51.12906345,6.8439436
1577219569,-27.69073637,-51.12900502,5.6378126
1577219570,-27.69071936,-51.12895278,5.559804
1577219571,-27.69070494,-51.1289058,4.7724476
1577219572,-27.69069542,-51.12887641,2.864208
1577219573,-27.69069026,-51.12885865,1.6783116
1577219574,-27.69068523,-51.1288457,1.3226084
1577219575,-27.69068043,-51.12882895,1.5806859
1577219576,-27.69067137,-51.12880552,2.2590377
1577219577,-27.69066093,-51.12877545,2.8776538
1577219578,-27.69064867,-51.12874215,3.436025
1577219579,-27.69063486,-51.12870669,3.7359762
1577219580,-27.69062029,-51.12866854,4.037202
1577219581,-27.69060465,-51.12862259,4.7375927
1577219582,-27.69059018,-51.12857118,5.267265
1577219583,-27.69057495,-51.12851561,5.722253
